x: 21, y: 120, f: 46700, height: 121 -> IVec2(21, 119)
x: 12, y: 45, f: 13142, height: 99 -> IVec2(13, 45)
x: 13, y: 45, f: 13032, height: 99 -> IVec2(13, 44)
x: 13, y: 44, f: 13032, height: 99 -> IVec2(13, 43)
x: 13, y: 43, f: 13031, height: 99 -> IVec2(13, 42)
x: 13, y: 42, f: 13031, height: 99 -> IVec2(13, 41)
x: 13, y: 41, f: 13030, height: 99 -> IVec2(13, 40)
x: 13, y: 40, f: 13030, height: 99 -> IVec2(13, 39)
x: 13, y: 39, f: 13030, height: 99 -> IVec2(13, 38)
x: 13, y: 38, f: 13029, height: 99 -> IVec2(13, 37)
x: 13, y: 37, f: 13029, height: 99 -> IVec2(13, 36)
x: 13, y: 36, f: 13029, height: 99 -> IVec2(13, 35)
x: 13, y: 35, f: 13028, height: 99 -> IVec2(13, 34)
x: 13, y: 34, f: 13028, height: 99 -> IVec2(13, 33)
x: 13, y: 33, f: 13028, height: 99 -> IVec2(13, 32)
x: 13, y: 32, f: 13027, height: 99 -> IVec2(13, 31)
x: 13, y: 31, f: 13027, height: 99 -> IVec2(13, 30)
x: 13, y: 30, f: 13027, height: 99 -> IVec2(13, 29)
x: 13, y: 29, f: 13026, height: 99 -> IVec2(13, 28)
x: 13, y: 28, f: 13026, height: 99 -> IVec2(13, 27)
x: 13, y: 27, f: 13026, height: 99 -> IVec2(13, 26)
x: 13, y: 26, f: 13026, height: 99 -> IVec2(12, 26)
x: 12, y: 26, f: 12933, height: 99 -> IVec2(12, 25)
x: 12, y: 25, f: 12933, height: 99 -> IVec2(11, 25)
x: 11, y: 25, f: 12842, height: 99 -> IVec2(11, 24)
x: 11, y: 24, f: 12842, height: 99 -> IVec2(11, 23)
x: 11, y: 23, f: 12841, height: 99 -> IVec2(11, 22)
x: 11, y: 22, f: 12841, height: 99 -> IVec2(11, 21)
x: 11, y: 21, f: 12840, height: 99 -> IVec2(11, 20)
x: 11, y: 20, f: 12840, height: 99 -> IVec2(11, 19)
x: 11, y: 19, f: 12840, height: 99 -> IVec2(11, 18)
x: 11, y: 18, f: 12839, height: 99 -> IVec2(11, 17)
x: 11, y: 17, f: 12839, height: 99 -> IVec2(11, 16)
x: 11, y: 16, f: 12838, height: 99 -> IVec2(11, 15)
x: 11, y: 15, f: 12838, height: 99 -> IVec2(12, 15)
x: 12, y: 15, f: 12730, height: 99 -> IVec2(12, 14)
x: 12, y: 14, f: 12730, height: 99 -> IVec2(12, 13)
x: 12, y: 13, f: 12729, height: 99 -> IVec2(12, 12)
x: 12, y: 12, f: 12729, height: 99 -> IVec2(12, 11)
x: 12, y: 11, f: 12729, height: 99 -> IVec2(12, 10)
x: 12, y: 10, f: 12729, height: 99 -> IVec2(12, 9)
x: 12, y: 9, f: 12728, height: 99 -> IVec2(12, 8)
x: 12, y: 8, f: 12728, height: 99 -> IVec2(12, 7)
x: 12, y: 7, f: 12728, height: 99 -> IVec2(12, 6)
x: 12, y: 6, f: 12728, height: 99 -> IVec2(13, 6)
x: 13, y: 6, f: 12621, height: 99 -> IVec2(14, 6)
x: 14, y: 6, f: 12515, height: 99 -> IVec2(15, 6)
x: 15, y: 6, f: 12410, height: 99 -> IVec2(15, 5)
x: 15, y: 5, f: 12410, height: 99 -> IVec2(15, 4)
x: 15, y: 4, f: 12410, height: 99 -> IVec2(15, 3)
x: 15, y: 3, f: 12410, height: 99 -> IVec2(15, 2)
x: 15, y: 2, f: 12410, height: 99 -> IVec2(15, 1)
x: 15, y: 1, f: 12410, height: 98 -> IVec2(16, 1)
x: 16, y: 1, f: 12306, height: 98 -> IVec2(17, 1)
x: 17, y: 1, f: 12203, height: 98 -> IVec2(18, 1)
x: 18, y: 1, f: 12101, height: 98 -> IVec2(19, 1)
x: 19, y: 1, f: 12000, height: 98 -> IVec2(20, 1)
x: 20, y: 1, f: 11900, height: 98 -> IVec2(20, 0)
x: 20, y: 0, f: 2147483647, height: 97
